Date,Close,High,Low,Open,Volume,ticker,titles
2020-12-31,129.4393310546875,131.43911264182535,128.49309315567558,130.79527790714135,99116600,AAPL,Market reacts
2021-01-04,126.23968505859375,130.33678943220556,123.65460393221329,130.24899784708666,143301900,AAPL,Apple announces product
2021-01-05,127.80048370361328,128.51261072501254,125.2836873079933,125.73242467921783,97664900,AAPL,Market reacts
2021-01-06,123.49851989746094,127.8395071446875,123.28390832194798,124.59108453530528,155088000,AAPL,Apple announces product
2021-01-07,127.71268463134766,128.40529740863508,124.72765172087456,125.21540258559175,109578200,AAPL,Analyst upgrade
2021-01-08,128.81500244140625,129.38079521351278,127.03958220290218,129.18568296556424,105158200,AAPL,Apple announces product
2021-01-11,125.82023620605469,126.9810858976596,125.35199944208054,126.0250981630937,100384500,AAPL,Analyst upgrade
2021-01-12,125.64463806152344,126.51283409054386,123.75216213905773,125.35198453697099,91951100,AAPL,Apple announces product
2021-01-13,127.68345642089844,128.2297351603127,125.3422575705574,125.60563239385975,88636800,AAPL,Analyst upgrade
2021-01-14,125.7519302368164,127.79072525823703,125.60559604790214,127.59562789132632,90221800,AAPL,Analyst upgrade
2021-01-15,124.02530670166016,127.02985423644121,123.88873703575999,125.6251291671953,111598500,AAPL,Apple announces product
2021-01-19,124.69839477539062,125.55684110809314,123.8301987834441,124.64961670921872,90757300,AAPL,Analyst upgrade
2021-01-20,128.79551696777344,129.24425439918255,125.40077446290326,125.50808026921992,104319500,AAPL,Analyst upgrade
2021-01-21,133.51690673828125,136.2483143489001,130.31726250111956,130.52212439802992,120150900,AAPL,Analyst upgrade
2021-01-22,135.66305541992188,136.4239457057513,131.7122697758214,132.941396802551,114459400,AAPL,Market reacts
2021-01-25,139.4187469482422,141.53558454599184,133.1950392958399,139.56508118226773,157611700,AAPL,Analyst upgrade
2021-01-26,139.65284729003906,140.76491879465476,137.9066906570604,140.08207048216735,98390600,AAPL,Market reacts
2021-01-27,138.5797882080078,140.7649176755725,136.97021613529958,139.91622095789253,140843800,AAPL,Analyst upgrade
2021-01-28,133.73153686523438,138.51150456888308,133.35109176240107,136.1020139559467,142621100,AAPL,Apple announces product
2021-01-29,128.72723388671875,133.39013165524483,127.0201056066314,132.50242137720485,177523800,AAPL,Market reacts
2021-02-01,130.8538055419922,132.06343308345475,127.72243834178269,130.47336045084296,106239800,AAPL,Market reacts
2021-02-02,131.68301391601562,132.9706687530236,131.3123184109022,132.40487583442152,83305400,AAPL,Apple announces product
2021-02-03,130.65870666503906,132.4438766522119,130.33678930161688,132.434112108336,89880900,AAPL,Apple announces product
2021-02-04,134.02418518066406,134.0339348395979,131.29277729666717,132.96089184283247,84183100,AAPL,Apple announces product
2021-02-05,133.6089630126953,134.25375979845862,132.72970551008535,134.18538039178418,75693800,AAPL,Apple announces product
2021-02-08,133.7555389404297,133.80438990060523,131.81138402031524,132.8958097444442,71297200,AAPL,Market reacts
2021-02-09,132.87625122070312,134.70317555376081,132.71994903608007,133.4721970895325,76774200,AAPL,Market reacts
2021-02-10,132.2705535888672,133.83369484015344,131.3033582625716,133.3354359263558,73046600,AAPL,Apple announces product
2021-02-11,132.01651000976562,133.24747331483033,130.6878448154924,132.76875790925305,64280000,AAPL,Market reacts
2021-02-12,132.2510223388672,132.40733945975953,130.60973729116114,131.25453423442616,60145100,AAPL,Apple announces product
2021-02-16,130.1212158203125,132.87623338492867,129.73042314316442,132.36822526546072,80576300,AAPL,Analyst upgrade
2021-02-17,127.82539367675781,129.17360272871935,126.48696376166149,128.22595070048854,97918500,AAPL,Apple announces product
2021-02-18,126.72142791748047,127.00473962361812,124.4744180042341,126.22316901372119,96856700,AAPL,Market reacts
2021-02-19,126.87774658203125,127.69840402791259,125.8324074950476,127.23923179401972,87668800,AAPL,Analyst upgrade
2021-02-22,123.0969009399414,126.73119158884104,122.70611563671171,125.06058423119387,103916400,AAPL,Analyst upgrade
2021-02-23,122.9601058959961,123.79051986296352,115.66221826937445,120.90849272654468,158273000,AAPL,Apple announces product
2021-02-24,122.46187591552734,122.66703652293154,119.41376694425402,122.06132638305527,111039900,AAPL,Analyst upgrade
2021-02-25,118.20233154296875,123.54630136895392,117.76270273555825,121.80731459672973,148199500,AAPL,Market reacts
2021-02-26,118.46611785888672,121.97339908752899,118.4074952170664,119.76546840374732,164560400,AAPL,Apple announces product
2021-03-01,124.8456802368164,124.98245399773806,119.96088176501176,120.89876217716494,116307900,AAPL,Apple announces product
2021-03-02,122.2371826171875,125.75423553632803,122.12971646948624,125.4513804584117,102260900,AAPL,Apple announces product
2021-03-03,119.24766540527344,122.81356880845682,119.03273313852024,121.93430383247053,112966300,AAPL,Analyst upgrade
2021-03-04,117.36214447021484,120.75219519765207,115.88694096141373,118.94482157612892,178155000,AAPL,Market reacts
2021-03-05,118.62242126464844,119.13044438108311,114.86112866250235,118.19256415106085,153766600,AAPL,Market reacts
2021-03-08,113.67900848388672,118.21209998624401,113.53246306756205,118.1437131191071,154376600,AAPL,Market reacts
2021-03-09,118.30004119873047,119.24769325787989,116.0530384615,116.2875066919913,129525800,AAPL,Analyst upgrade
2021-03-10,117.21560668945312,119.35514297345402,116.69781188193637,118.88620657707422,111943300,AAPL,Analyst upgrade
2021-03-11,119.14999389648438,120.37119341672582,118.4661251465933,119.71663226274289,103026500,AAPL,Apple announces product
2021-03-12,118.24141693115234,118.37819067624436,116.41450728444738,117.62593507823823,88105100,AAPL,Apple announces product
2021-03-15,121.13322448730469,121.14299617078103,117.64547884730646,118.61267426397926,92403800,AAPL,Apple announces product
2021-03-16,122.67681121826172,124.28879597729674,121.84639708591334,122.80381327731409,115227900,AAPL,Market reacts
2021-03-17,121.88548278808594,122.96013686622555,119.52123487184643,121.19184236079936,111932600,AAPL,Analyst upgrade
2021-03-18,117.75292205810547,120.3418661076451,117.54776146674546,120.04877528935415,121229700,AAPL,Apple announces product
2021-03-19,117.22537231445312,118.63219642756981,116.92251724428318,117.13744953418819,185549500,AAPL,Apple announces product
2021-03-22,120.54704284667969,121.01598672803996,117.48916202259225,117.55754889553958,111912300,AAPL,Analyst upgrade
2021-03-23,119.71662139892578,121.37744961429632,119.3258360971887,120.48842032011387,95467100,AAPL,Analyst upgrade
2021-03-24,117.32306671142578,120.06832806693622,117.30353080035886,119.99016951544908,88530500,AAPL,Market reacts
2021-03-25,117.8115463256836,118.85690017985242,116.25818424833348,116.7857432897759,98844700,AAPL,Analyst upgrade
2021-03-26,118.41726684570312,118.68105009974973,116.18002856883523,117.57708103155676,94071200,AAPL,Market reacts
2021-03-29,118.59313201904297,119.75571639457851,117.94834252210464,118.84714361655718,80819200,AAPL,Apple announces product
2021-03-30,117.137451171875,117.6259309453577,116.12141234859779,117.34261178230456,85671900,AAPL,Apple announces product
2021-03-31,119.33561706542969,120.67404695199468,118.35865746187088,118.84713726365028,118323800,AAPL,Apple announces product
2021-04-01,120.166015625,121.31882810556307,119.66776420491013,120.81081245730563,75089100,AAPL,Analyst upgrade
2021-04-05,122.99920654296875,123.25321810824464,120.23440927913929,121.01597988601445,88651200,AAPL,Apple announces product
2021-04-06,123.30207061767578,124.20087166369673,122.75497562507351,123.58538979701918,80171300,AAPL,Apple announces product
2021-04-07,124.9531021118164,124.97263801919061,122.2566922240694,122.93079655940822,83466700,AAPL,Apple announces product
2021-04-08,127.35643768310547,127.38574527476092,125.558835827885,125.9789212464254,88844600,AAPL,Analyst upgrade
2021-04-09,129.9355926513672,129.97466446592165,126.48692736229545,126.80932573443174,106686700,AAPL,Market reacts
2021-04-12,128.21617126464844,129.78907666965299,127.62022536816302,129.4666782429754,91420000,AAPL,Analyst upgrade
2021-04-13,131.33265686035156,131.5573682758643,128.89025813953373,129.38851701920058,91266500,AAPL,Apple announces product
2021-04-14,128.98797607421875,131.88954730756276,128.62650578894565,131.83093211613695,87222800,AAPL,Apple announces product
2021-04-15,131.40103149414062,131.88951116512257,130.56084586376303,130.73670629706913,89347100,AAPL,Market reacts
2021-04-16,131.06890869140625,131.56715274048923,130.20917943913344,131.20568244452048,84922400,AAPL,Analyst upgrade
2021-04-19,131.7332305908203,132.34871991709494,130.26779117185836,130.4338725171409,94264200,AAPL,Analyst upgrade
2021-04-20,130.04306030273438,132.4073001522847,128.7730101601583,131.9090562479768,94812300,AAPL,Apple announces product
2021-04-21,130.42408752441406,130.668327388692,128.27477970021195,129.31035433959545,68847100,AAPL,Apple announces product
2021-04-22,128.90003967285156,131.05911183417535,128.38225232698375,129.97468618567086,84566500,AAPL,Analyst upgrade
2021-04-23,131.2252197265625,132.0067754754205,129.11498342731704,129.11498342731704,78657500,AAPL,Apple announces product
2021-04-26,131.61598205566406,131.9481447004186,130.48270548356416,131.72344819452212,66905100,AAPL,Analyst upgrade
2021-04-27,131.29360961914062,132.29011265780838,131.02006210377638,131.89931984498693,66015800,AAPL,Analyst upgrade
2021-04-28,130.5022430419922,131.90906701274747,130.01376332476983,131.21541925511582,107760100,AAPL,Market reacts
2021-04-29,130.40455627441406,133.91185238072063,129.3982891326952,133.3256706891164,151101000,AAPL,Apple announces product
2021-04-30,128.4311065673828,130.4827126391567,128.05009294639484,128.74372586570195,109839500,AAPL,Market reacts
2021-05-03,129.4862060546875,130.98096780991455,128.79257315513814,128.99772630286216,75135100,AAPL,Apple announces product
2021-05-04,124.90428161621094,128.4604213676209,123.7807766012576,128.16733051029044,137564700,AAPL,Apple announces product
2021-05-05,125.14852142333984,127.44436736840763,125.02151191446714,126.22316795915263,84000900,AAPL,Market reacts
2021-05-06,126.7507095336914,126.7604737604469,124.20083761855548,124.94332880042467,78128300,AAPL,Market reacts
2021-05-07,127.42598724365234,128.4535252531299,126.71158461839184,128.05230280970937,78973300,AAPL,Apple announces product
2021-05-10,124.13780212402344,126.77028180636482,124.09865647328441,126.64307150743456,88071200,AAPL,Apple announces product
2021-05-11,123.2179183959961,123.57021435708376,120.14504795375875,120.859443088754,126142800,AAPL,Apple announces product
2021-05-12,120.1450424194336,121.97506250134133,119.63616386239647,120.76157712204518,112172300,AAPL,Analyst upgrade
2021-05-13,122.29801940917969,123.45279014468096,121.60320080499332,121.91635859091211,105861300,AAPL,Analyst upgrade
2021-05-14,124.72498321533203,125.15557794607483,123.15919437572654,123.55064345219544,81918000,AAPL,Apple announces product
2021-05-17,123.57020568847656,124.21609774874598,122.49372638763057,124.10844907203442,74244600,AAPL,Apple announces product
2021-05-18,122.18058013916016,124.2748241929868,122.11207710810116,123.85401772611863,63342900,AAPL,Apple announces product
2021-05-19,122.02400207519531,122.24908025776814,120.23312756354261,120.52671624181265,92612000,AAPL,Market reacts
2021-05-20,124.5879898071289,124.98922720446888,122.42524258624925,122.55246784212333,76857100,AAPL,Apple announces product
2021-05-21,122.7481689453125,125.26321922006457,122.53287159267487,125.08706751938557,79295400,AAPL,Analyst upgrade
2021-05-24,124.38247680664062,125.20452067157117,123.24728261807165,123.3157856512933,63092900,AAPL,Apple announces product
2021-05-25,124.18675994873047,125.57640468540349,123.61915910320705,125.08708769015121,72009500,AAPL,Market reacts
2021-05-26,124.13780212402344,124.66625720959603,123.71699571141578,124.24545079698838,56575900,AAPL,Analyst upgrade
2021-05-27,122.60137176513672,124.91091291308472,122.40565097616602,123.73657324672145,94625600,AAPL,Apple announces product
2021-05-28,121.9457015991211,123.11026047811285,121.88698685438862,122.88517484618893,71311100,AAPL,Analyst upgrade
2021-06-01,121.62277221679688,122.66989428337132,121.29004532941373,122.40567042964182,67637100,AAPL,Market reacts
2021-06-02,122.38607788085938,122.56222958242566,121.39767816243663,121.62275632949539,59278900,AAPL,Apple announces product
2021-06-03,120.89859008789062,122.1805785667547,120.49735272094428,122.01421513150538,76229200,AAPL,Apple announces product
2021-06-04,123.19834899902344,123.46258031804118,121.20196528333545,121.41726266438081,75169300,AAPL,Apple announces product
2021-06-07,123.2081298828125,123.61914805852969,122.16100788299765,123.47235371969634,71057600,AAPL,Analyst upgrade
2021-06-08,124.0301742553711,125.7134076544098,123.51150736205156,123.89316818793841,74403800,AAPL,Analyst upgrade
2021-06-09,124.41182708740234,125.01857353724075,123.81486891782897,124.49011839698218,56877900,AAPL,Analyst upgrade
2021-06-10,123.41363525390625,125.44916444320808,123.24727182583149,124.30417460780706,71186400,AAPL,Analyst upgrade
2021-06-11,124.62712097167969,124.71520055906231,123.40384729220447,123.82465373659475,53522400,AAPL,Apple announces product
2021-06-14,127.6902084350586,127.74892318837932,124.35312138388099,125.08708566547301,96906500,AAPL,Analyst upgrade
2021-06-15,126.86815643310547,127.80763716841207,126.62350170263956,127.16174509617252,62746300,AAPL,Analyst upgrade
2021-06-16,127.36725616455078,128.09143959621477,125.71340260713602,127.58255353794978,91815000,AAPL,Analyst upgrade
2021-06-17,128.97216796875,129.71592783022342,126.87792428717147,127.02472606998036,96721700,AAPL,Market reacts
2021-06-18,127.67062377929688,128.69816164216837,127.45532643425703,127.91527849570224,108953300,AAPL,Market reacts
2021-06-21,129.47129821777344,129.57894690634825,126.44736905581905,127.51406019462506,79663300,AAPL,Apple announces product
2021-06-22,131.11534118652344,131.2132090384515,128.8058002468752,129.3049053861556,74783600,AAPL,Analyst upgrade
2021-06-23,130.84133911132812,131.44809296104657,130.38138705071168,130.90984959941682,60214200,AAPL,Market reacts
2021-06-24,130.5575408935547,131.76123786596312,130.0877931066075,131.57529790019714,68711000,AAPL,Apple announces product
2021-06-25,130.26394653320312,131.02726798776249,129.9703579124024,130.60646907956024,70783700,AAPL,Apple announces product
2021-06-28,131.8982391357422,132.35819116099708,130.49882143563215,130.5575361737434,62111300,AAPL,Analyst upgrade
2021-06-29,133.41513061523438,133.57171323969362,131.4774691683095,131.91784473362776,64556100,AAPL,Analyst upgrade
2021-06-30,134.03164672851562,134.47202223259774,132.9649408136906,133.25852946059163,63261400,AAPL,Market reacts
2021-07-01,134.3350372314453,134.3937519835152,132.85731295249462,133.67936427909643,52485800,AAPL,Market reacts
2021-07-02,136.96751403808594,137.00665222554704,134.8047596004936,134.95154646914781,78852600,AAPL,Analyst upgrade
2021-07-06,138.98342895507812,140.0892579080835,137.07512551777714,137.07512551777714,108181800,AAPL,Apple announces product
2021-07-07,141.47897338867188,141.79212374224406,139.60980728509813,140.4709819568287,104911600,AAPL,Market reacts
2021-07-08,140.1773681640625,140.97982784878258,137.66231057501108,138.5528573041526,105575500,AAPL,Analyst upgrade
2021-07-09,142.00743103027344,142.53587882170598,139.60002125641816,139.69788914827862,99890800,AAPL,Apple announces product
2021-07-12,141.4104461669922,143.19153992301273,140.92113666468427,143.08389123520334,76299700,AAPL,Apple announces product
2021-07-13,142.5260772705078,144.30717110195238,140.55905836364727,140.95050000905363,100827100,AAPL,Analyst upgrade
2021-07-14,145.9610137939453,146.37204690308326,144.52244270958388,144.93347581872183,127050800,AAPL,Analyst upgrade
2021-07-15,145.3052978515625,146.79280243063636,143.94501847967337,146.04905760736747,106820300,AAPL,Market reacts
2021-07-16,143.260009765625,146.55795044061162,142.7609195385989,145.28575790906999,93251400,AAPL,Apple announces product
2021-07-19,139.40426635742188,140.98963920959875,138.64094477148268,140.67647397816722,121434600,AAPL,Apple announces product
2021-07-20,143.025146484375,143.9548463868521,139.903364731854,140.39267418261483,96350000,AAPL,Market reacts
2021-07-21,142.29119873046875,143.00560136245917,141.53767284075886,142.4184239807626,74993500,AAPL,Market reacts
2021-07-22,143.66128540039062,145.03134615339167,142.69244712556272,142.8196723856779,77338200,AAPL,Apple announces product
2021-07-23,145.38365173339844,145.5402343738835,143.77871699978286,144.3952518138537,71447400,AAPL,Market reacts
2021-07-26,145.80445861816406,146.62649504189588,144.54203167293,145.09985170281058,72434100,AAPL,Market reacts
2021-07-27,143.6319122314453,146.01974493776575,142.43799587828508,145.93165788061674,104818600,AAPL,Apple announces product
2021-07-28,141.88015747070312,143.82761436860707,139.49232507438956,141.71379405719455,118931200,AAPL,Analyst upgrade
2021-07-29,142.5260772705078,143.41662418623008,141.48874347089355,141.59639216326153,56699500,AAPL,Analyst upgrade
2021-07-30,142.74136352539062,143.2013156357775,141.02878032832388,141.29301163126834,70440600,AAPL,Apple announces product
2021-08-02,142.4086456298828,143.80806367715948,142.14441431029425,143.23068203244566,62880000,AAPL,Apple announces product
2021-08-03,144.20928955078125,144.87474327138378,142.0758924677375,142.69242718670878,64786600,AAPL,Market reacts
2021-08-04,143.8080291748047,144.630065380145,143.15235637298292,144.1211943573369,56368300,AAPL,Market reacts
2021-08-05,143.91567993164062,144.67900140948598,143.0447097873023,143.83738863486957,46397700,AAPL,Apple announces product
2021-08-06,143.22967529296875,144.18035929772682,142.72983713831988,143.4354998007159,54126800,AAPL,Apple announces product
2021-08-09,143.18063354492188,143.7784860744744,142.62199279545507,143.28844350778914,48908700,AAPL,Apple announces product
2021-08-10,142.70042419433594,144.768404754264,142.40639561637695,143.52369224868931,69023100,AAPL,Market reacts
2021-08-11,142.95523071289062,143.79810459984787,142.63180079586957,143.14144929737975,48493500,AAPL,Market reacts
2021-08-12,145.9248504638672,146.08166764811526,142.93558831686875,143.27862403804767,72282600,AAPL,Apple announces product
2021-08-13,146.13072204589844,146.46394745377953,145.3172494643666,146.00330617321433,59375000,AAPL,Apple announces product
2021-08-16,148.11045837402344,148.17907151070028,143.55306855336707,145.58183697281834,103296000,AAPL,Market reacts
2021-08-17,147.19898986816406,148.6593071585842,146.12089023001082,147.23818669368217,92229700,AAPL,Apple announces product
2021-08-18,143.4452667236328,147.71843868222086,143.23944225684676,146.81676211636082,86326000,AAPL,Apple announces product
2021-08-19,143.77850341796875,145.05261723602476,141.6223188554431,142.1417628423952,86960300,AAPL,Apple announces product
2021-08-20,145.2388153076172,145.54263929990177,143.85689170892408,144.50375147276918,60549600,AAPL,Apple announces product
2021-08-23,146.72857666015625,147.19901341619334,144.9448142380219,145.3564482689187,60131800,AAPL,Market reacts
2021-08-24,146.64031982421875,147.85563066525273,146.17967865612022,146.4737071609571,48606400,AAPL,Market reacts
2021-08-25,145.4054412841797,147.32641486181075,144.8565959634032,146.82656183724308,58991300,AAPL,Analyst upgrade
2021-08-26,144.6017608642578,146.15029724311051,144.57235950525344,145.39564242211458,48597200,AAPL,Analyst upgrade
2021-08-27,145.64065551757812,145.7876623043235,143.90590065942186,144.54295000853472,55802400,AAPL,Apple announces product
2021-08-30,150.07064819335938,150.43328990399013,145.6504691143869,146.0327017624141,90956700,AAPL,Analyst upgrade
2021-08-31,148.8063201904297,149.75700391889114,148.27706586999156,149.61979260524265,86453100,AAPL,Market reacts
2021-09-01,149.4727783203125,151.89358979635324,149.30616564221367,149.7864127413778,80313700,AAPL,Apple announces product
2021-09-02,150.590087890625,151.6387862531272,149.3649813670927,150.80570783515978,71115500,AAPL,Market reacts
2021-09-03,151.22715759277344,151.55058752098978,150.0412478559802,150.69790318117794,57808700,AAPL,Market reacts
2021-09-07,153.56954956054688,154.12819033773275,151.31535065096162,151.88380185111185,82278300,AAPL,Analyst upgrade
2021-09-08,152.02102661132812,153.9125840013745,150.91352547223326,153.85378127804458,74420200,AAPL,Analyst upgrade
2021-09-09,151.00172424316406,153.00109134257815,150.88410385737802,152.39344334318108,57305700,AAPL,Market reacts
2021-09-10,146.00331115722656,152.38366119968404,145.7386839337395,151.91322443397442,140893200,AAPL,Market reacts
2021-09-13,146.57174682617188,148.4045013917985,145.78767566355324,147.63024065247,102404300,AAPL,Apple announces product
2021-09-14,145.17022705078125,148.06149059395435,143.98433223540385,147.35582799517005,109296300,AAPL,Apple announces product
2021-09-15,146.0620880126953,146.46392651146115,143.45505793692854,145.60144679799546,83281300,AAPL,Analyst upgrade
2021-09-16,145.8268585205078,146.0032816187781,144.28813265765052,145.48383770122956,68034100,AAPL,Analyst upgrade
2021-09-17,143.1512451171875,145.85628990076225,142.85721655963627,145.85628990076225,129868800,AAPL,Apple announces product
2021-09-20,140.0933837890625,141.9555397257547,138.4566432656741,140.93625767675672,123478900,AAPL,Apple announces product
2021-09-21,140.57362365722656,141.7203365880152,139.93657421115685,141.06366629417695,75834000,AAPL,Market reacts
2021-09-22,142.94541931152344,143.51385551514431,140.83822735154473,141.57329118423013,76404300,AAPL,Market reacts
2021-09-23,143.90591430664062,144.1509356110608,142.73961050481446,143.72949119090302,64838200,AAPL,Analyst upgrade
2021-09-24,143.99412536621094,144.53317525304487,142.66120880736443,142.75922331584852,53477900,AAPL,Apple announces product
2021-09-27,142.47494506835938,143.05320655731978,140.9558253526173,142.57295954578578,74150700,AAPL,Analyst upgrade
2021-09-28,139.08389282226562,141.86733117108918,138.8682728841963,140.39720338693283,108972300,AAPL,Market reacts
2021-09-29,139.9855499267578,141.5732829271844,139.20147889330738,139.63271870945067,74602000,AAPL,Market reacts
2021-09-30,138.6820068359375,141.50465600092505,138.46638697167273,140.79899370967814,89056700,AAPL,Apple announces product
2021-10-01,139.8091583251953,140.0737855364966,136.3396630361158,139.07409436984747,94639600,AAPL,Market reacts
2021-10-04,136.3690185546875,139.37788651211082,135.51634943869888,138.93683632323862,98322000,AAPL,Market reacts
2021-10-05,138.2998046875,139.40730560106334,136.58465581671635,136.71207166126047,80861100,AAPL,Apple announces product
2021-10-06,139.17208862304688,139.3190954107542,135.61437481140692,136.69247443763487,83221100,AAPL,Analyst upgrade
2021-10-07,140.43641662597656,141.34790373522623,139.87777577926832,140.2110011934392,61732700,AAPL,Analyst upgrade
2021-10-08,140.0541534423828,141.3086611617573,139.7209281008109,141.16165438015548,58773200,AAPL,Market reacts
2021-10-11,139.9659423828125,141.92611246579827,138.98585734131962,139.43670304056715,64452200,AAPL,Market reacts
2021-10-12,138.69183349609375,140.3971869093365,138.2311923147278,140.37758102047312,73035900,AAPL,Analyst upgrade
2021-10-13,138.10379028320312,138.5840223945528,136.42783823964862,138.42722014967543,78762700,AAPL,Apple announces product
2021-10-14,140.8970489501953,141.0146693485301,138.69185715657107,139.27991428350313,69907100,AAPL,Apple announces product
2021-10-15,141.95550537109375,142.0143080772975,140.65199054890746,140.90682221567036,67940300,AAPL,Market reacts
2021-10-18,143.6314697265625,143.91568781616144,140.30898194377212,140.5932000333711,85589200,AAPL,Market reacts
2021-10-19,145.7974853515625,146.1993239178965,143.63150519092176,144.08233605883038,76378900,AAPL,Market reacts
2021-10-20,146.28750610351562,146.76775321734434,145.1702096154499,145.73866080480443,58418800,AAPL,Analyst upgrade
2021-10-21,146.50314331054688,146.65996054435885,144.92520541323566,145.84648796823797,61421000,AAPL,Analyst upgrade
2021-10-22,145.72882080078125,147.18913767679794,145.67981356660638,146.70890566464564,58883400,AAPL,Analyst upgrade
2021-10-25,145.6798553466797,146.3953133151153,144.68016431145858,145.71905217231605,50720600,AAPL,Market reacts
2021-10-26,146.34632873535156,147.83604746665293,146.042489762277,146.35612420354883,60893400,AAPL,Market reacts
2021-10-27,145.8856964111328,146.74816126750608,145.53286512059833,146.38553450817577,56094900,AAPL,Market reacts
2021-10-28,149.53160095214844,150.1196430787896,146.73835224713616,146.83636674569945,100077900,AAPL,Market reacts
2021-10-29,146.81675720214844,146.95396852377547,143.4942691703326,144.2881357422398,124953200,AAPL,Market reacts
2021-11-01,145.99349975585938,146.71875324157574,144.8565973207899,146.02290111582553,74588300,AAPL,Market reacts
2021-11-02,147.03236389160156,148.5514987152831,145.6896371991665,145.69944762084313,69122000,AAPL,Apple announces product
2021-11-03,148.47312927246094,148.94356603476174,146.83638859629943,147.3950294474851,54511500,AAPL,Analyst upgrade
2021-11-04,147.95364379882812,149.39435504502293,147.64000940856064,148.5612917363328,60394600,AAPL,Analyst upgrade
2021-11-05,148.4836883544922,149.3866809675717,147.28623804705754,149.08241350820953,65463900,AAPL,Market reacts
2021-11-08,147.65919494628906,148.76831225932858,147.3843718030694,148.61126618413505,55020900,AAPL,Apple announces product
2021-11-09,148.02236938476562,148.63090428124968,147.28623266415173,147.42364425293005,56787900,AAPL,Apple announces product
2021-11-10,145.185791015625,147.35494715999016,145.11709270904024,147.24697984100837,65187100,AAPL,Apple announces product
2021-11-11,145.13671875,146.6678808138986,144.95022837459734,146.2065822230877,41000000,AAPL,Market reacts
2021-11-12,147.21754455566406,147.619954608485,144.75393057491192,145.68636749026334,63804000,AAPL,Apple announces product
2021-11-15,147.22732543945312,149.0725793775171,146.66785441394896,147.59048138298093,59222800,AAPL,Market reacts
2021-11-16,148.2088623046875,148.6898103620709,146.5795427405627,147.16845811789992,59256200,AAPL,Analyst upgrade
2021-11-17,150.65281677246094,152.13489975913402,148.19902806666846,148.20883782986604,88807000,AAPL,Analyst upgrade
2021-11-18,154.9518585205078,155.73707397326015,150.2209612525499,150.86876512432602,137827700,AAPL,Analyst upgrade
2021-11-19,157.5823211669922,158.04363466373403,153.63662454715842,154.7359171470172,117305600,AAPL,Apple announces product
2021-11-22,158.04367065429688,162.63715718696486,158.02403614576,158.69145966859546,117467900,AAPL,Apple announces product
2021-11-23,158.4264373779297,158.8092278647629,156.11986971576832,158.14178946554063,96041900,AAPL,Apple announces product
2021-11-24,158.94662475585938,159.14292486333943,156.68913607799328,157.7786188977565,69463600,AAPL,Analyst upgrade
2021-11-26,153.91143798828125,157.48415368919132,153.46975902346642,156.62043026238874,76959800,AAPL,Market reacts
2021-11-29,157.27806091308594,158.21049771270432,155.85485134990412,156.42413217982903,88748200,AAPL,Analyst upgrade
2021-11-30,162.24453735351562,162.460471991212,156.96397844815215,157.0326917313919,174048100,AAPL,Market reacts
2021-12-01,161.72433471679688,167.15211495820313,161.4887655737255,164.38423368988907,152052500,AAPL,Analyst upgrade
2021-12-02,160.7329864501953,161.1648557029123,154.88316196359054,155.80578900771513,136739200,AAPL,Apple announces product
2021-12-03,158.84848022460938,161.9108190637314,156.76767195675856,160.98819200859322,118023100,AAPL,Market reacts
2021-12-06,162.26417541503906,164.77685309775336,161.24339074597364,161.25320051090569,107497000,AAPL,Apple announces product
2021-12-07,168.01580810546875,168.40842327282738,165.2283078125401,165.95463463960064,120405400,AAPL,Apple announces product
2021-12-08,171.84373474121094,172.70747316976616,167.54469207856837,168.94826702497062,116998900,AAPL,Analyst upgrade
2021-12-09,171.3333282470703,173.4828493997009,170.7051589812696,171.67686463261586,108923700,AAPL,Analyst upgrade
2021-12-10,176.1329803466797,176.309660951534,171.460971245645,171.971363576986,115402700,AAPL,Analyst upgrade
2021-12-13,172.4915313720703,178.76341452749634,172.285406536853,177.77207433330148,153237000,AAPL,Apple announces product
2021-12-14,171.10763549804688,174.45460766310583,169.02682698568938,172.01062815391413,139380400,AAPL,Apple announces product
2021-12-15,175.98574829101562,176.18204841367742,169.12494892495155,171.87319557243478,131063300,AAPL,Analyst upgrade
2021-12-16,169.0758819580078,177.7917457988914,167.59379870515536,175.96612607483445,150185800,AAPL,Market reacts
2021-12-17,167.97659301757812,170.26352635111277,166.55339827572786,166.78895245401213,195432700,AAPL,Market reacts
2021-12-20,166.6122589111328,167.42691858696432,164.3645949683115,165.16942990386642,107499100,AAPL,Analyst upgrade
2021-12-21,169.7923583984375,169.99846825027308,165.99388352764822,168.3887835557928,91185900,AAPL,Analyst upgrade
2021-12-22,172.39340209960938,172.60933673314887,168.9679072100419,169.84145550872807,92135300,AAPL,Analyst upgrade
2021-12-23,173.02154541015625,173.58101641545682,172.03022017962167,172.5995009479716,68356600,AAPL,Apple announces product
2021-12-27,176.99668884277344,177.08502164182448,173.79695375988817,173.8165732862966,74919600,AAPL,Market reacts
2021-12-28,175.97593688964844,177.97823723210308,175.22999037629228,176.8298657019043,79144300,AAPL,Market reacts
2021-12-29,176.0642852783203,177.29117986304104,174.84720045865078,176.01520649958337,62348900,AAPL,Apple announces product
2021-12-30,174.90603637695312,177.23223799386287,174.79806908691313,176.1525650934629,59773000,AAPL,Market reacts
2021-12-31,174.28773498535156,175.91703952431234,173.9834525641687,174.79811232201894,64062300,AAPL,Analyst upgrade
